"Tabela 96 - Mulheres de 10 anos ou mais de idade, total e que tiveram filhos, e os filhos tidos pelas mulheres de 10 anos ou mais de idade, os nascidos vivos, os nascidos vivos no período de referência de 12 meses, os nascidos mortos e os que estavam vivos na data de referência, segundo a situação do domicílio, a cor ou raça, o estado civil, o nível de instrução e os grupos de idade das mulheres"
"Variável - Mulheres de 10 anos ou mais de idade (Pessoas)"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Ano x Situação do domicílio x Cor ou raça x Estado civil"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"2010"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Total";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Urbana";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Rural"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração";;;;;"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração";;;;;"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira"
"Rio de Janeiro";"Não determinado";"30 a 34 anos";"443";"50";"19";"-";"603";"128";"-";"-";"-";"286";"77";"-";"-";"-";"-";"416";"-";"-";"-";"494";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"443";"50";"19";"-";"596";"128";"-";"-";"-";"286";"77";"-";"-";"-";"-";"416";"-";"-";"-";"483";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"35 a 39 anos";"508";"15";"72";"-";"343";"132";"10";"-";"42";"257";"20";"-";"-";"-";"27";"456";"51";"54";"-";"527";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"504";"15";"72";"-";"343";"132";"10";"-";"42";"257";"20";"-";"-";"-";"27";"456";"51";"54";"-";"521";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"40 a 44 anos";"410";"11";"64";"65";"258";"71";"8";"29";"-";"99";"-";"-";"-";"-";"-";"408";"26";"115";"20";"169";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"399";"11";"64";"65";"258";"60";"8";"29";"-";"99";"-";"-";"-";"-";"-";"408";"26";"115";"20";"169";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"10";"-";"-";"-";"-";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"45 a 49 anos";"431";"29";"72";"27";"234";"119";"-";"-";"-";"51";"-";"-";"-";"-";"-";"260";"-";"130";"-";"155";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"421";"29";"72";"27";"228";"119";"-";"-";"-";"51";"-";"-";"-";"-";"-";"260";"-";"130";"-";"155";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"9";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"50 a 54 anos";"342";"11";"39";"66";"130";"67";"-";"-";"13";"44";"-";"-";"-";"-";"-";"206";"-";"41";"23";"43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"342";"11";"39";"66";"130";"67";"-";"-";"13";"44";"-";"-";"-";"-";"-";"206";"-";"41";"23";"43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"55 a 59 anos";"218";"10";"22";"70";"26";"32";"-";"-";"-";"30";"10";"-";"-";"-";"-";"54";"-";"8";"26";"63";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"218";"10";"22";"70";"26";"32";"-";"-";"-";"30";"10";"-";"-";"-";"-";"54";"-";"8";"26";"63";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"60 a 64 anos";"219";"-";"18";"38";"97";"57";"-";"-";"34";"10";"-";"-";"-";"-";"-";"118";"-";"-";"26";"28";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"219";"-";"18";"38";"97";"57";"-";"-";"34";"10";"-";"-";"-";"-";"-";"118";"-";"-";"26";"28";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"65 a 69 anos";"149";"-";"-";"92";"60";"-";"-";"-";"22";"-";"-";"-";"-";"-";"-";"32";"17";"-";"55";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"149";"-";"-";"92";"60";"-";"-";"-";"22";"-";"-";"-";"-";"-";"-";"32";"17";"-";"55";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Rio de Janeiro";"Não determinado";"70 anos ou mais";"150";"23";"106";"479";"110";"19";"-";"-";"-";"-";"-";"-";"-";"-";"-";"33";"-";"-";"163";"33";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"150";"23";"106";"479";"110";"19";"-";"-";"-";"-";"-";"-";"-";"-";"-";"33";"-";"-";"163";"33";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Sem instrução e fundamental incompleto";"15 a 19 anos";"7592";"232";"192";"165";"162386";"672";"42";"45";"30";"20725";"114";"-";"-";"30";"2047";"6724";"210";"163";"92";"138963";"50";"-";"11";"-";"316";"-";"-";"-";"-";"514";"6932";"219";"188";"165";"153110";"638";"42";"39";"30";"20093";"114";"-";"-";"30";"1908";"6187";"196";"152";"89";"132389";"37";"-";"11";"-";"258";"-";"-";"-";"-";"473";"660";"13";"4";"-";"9276";"34";"-";"7";"-";"632";"-";"-";"-";"-";"139";"536";"15";"12";"3";"6575";"13";"-";"-";"-";"58";"-";"-";"-";"-";"41"
"São Paulo";"Sem instrução e fundamental incompleto";"20 a 24 anos";"26426";"1283";"1168";"302";"92823";"2584";"144";"124";"29";"14243";"353";"3";"8";"-";"1533";"21124";"1226";"659";"271";"86857";"94";"25";"23";"-";"504";"76";"15";"-";"19";"738";"23926";"1259";"1097";"294";"87268";"2404";"144";"91";"29";"13808";"351";"-";"8";"-";"1434";"19406";"1177";"643";"265";"82588";"74";"25";"23";"-";"417";"76";"15";"-";"19";"481";"2500";"25";"71";"8";"5555";"180";"-";"33";"-";"435";"3";"3";"-";"-";"100";"1718";"49";"16";"5";"4268";"20";"-";"-";"-";"86";"-";"-";"-";"-";"258"
"São Paulo";"Sem instrução e fundamental incompleto";"25 a 29 anos";"54335";"2451";"2718";"817";"92744";"5713";"471";"249";"263";"15333";"810";"68";"11";"45";"1449";"40378";"2341";"1924";"1163";"91757";"188";"-";"-";"-";"321";"132";"-";"-";"-";"671";"48707";"2337";"2485";"773";"86359";"5378";"456";"238";"249";"14736";"779";"68";"11";"45";"1378";"37396";"2239";"1847";"1131";"86664";"175";"-";"-";"-";"288";"93";"-";"-";"-";"430";"5628";"114";"234";"44";"6386";"335";"15";"10";"14";"597";"32";"-";"-";"-";"71";"2982";"101";"78";"32";"5093";"13";"-";"-";"-";"33";"40";"-";"-";"-";"241"
"São Paulo";"Sem instrução e fundamental incompleto";"30 a 34 anos";"95579";"5488";"7531";"2656";"103771";"8594";"759";"992";"477";"18955";"1268";"62";"160";"24";"1624";"70436";"4528";"5020";"2486";"103167";"327";"30";"46";"3";"490";"249";"33";"-";"-";"604";"85848";"5148";"7117";"2478";"96955";"8195";"744";"976";"447";"18241";"1196";"54";"141";"24";"1542";"65473";"4397";"4755";"2319";"97608";"279";"30";"46";"-";"441";"249";"33";"-";"-";"438";"9731";"340";"415";"178";"6816";"399";"15";"16";"30";"714";"72";"8";"19";"-";"83";"4963";"131";"265";"167";"5559";"48";"-";"-";"3";"50";"-";"-";"-";"-";"165"
"São Paulo";"Sem instrução e fundamental incompleto";"35 a 39 anos";"140079";"9352";"13821";"5751";"93216";"13001";"918";"1621";"879";"17286";"1572";"163";"155";"145";"1296";"95109";"6311";"9226";"5483";"96793";"288";"-";"77";"41";"303";"329";"7";"-";"11";"290";"126587";"8935";"13224";"5404";"87549";"12410";"892";"1558";"839";"16538";"1480";"163";"145";"145";"1244";"88149";"6005";"8841";"5208";"92035";"265";"-";"69";"41";"233";"302";"7";"-";"11";"203";"13493";"417";"597";"347";"5667";"591";"26";"63";"39";"748";"92";"-";"10";"-";"52";"6959";"307";"385";"274";"4758";"23";"-";"7";"-";"70";"27";"-";"-";"-";"87"
"São Paulo";"Sem instrução e fundamental incompleto";"40 a 44 anos";"176146";"13200";"21086";"12401";"83556";"16502";"1651";"1972";"1907";"16070";"1888";"142";"180";"116";"928";"108252";"9113";"13006";"10526";"79511";"385";"76";"74";"7";"472";"113";"97";"49";"32";"231";"161373";"12564";"20067";"11650";"78858";"15719";"1602";"1899";"1863";"15568";"1755";"137";"180";"116";"889";"101457";"8778";"12473";"10153";"75979";"366";"76";"49";"7";"432";"113";"97";"29";"32";"159";"14773";"636";"1019";"751";"4699";"782";"49";"73";"45";"502";"133";"4";"-";"-";"40";"6795";"335";"533";"373";"3532";"19";"-";"25";"-";"40";"-";"-";"21";"-";"72"
"São Paulo";"Sem instrução e fundamental incompleto";"45 a 49 anos";"198556";"15390";"25028";"22142";"66754";"17075";"1950";"2958";"3324";"13371";"2291";"165";"203";"84";"1029";"116421";"10011";"15434";"16983";"61849";"377";"45";"103";"57";"184";"154";"11";"25";"-";"104";"182133";"14693";"24063";"21159";"63259";"16420";"1913";"2866";"3169";"12897";"2202";"154";"203";"84";"955";"109481";"9596";"14836";"16427";"59363";"348";"27";"98";"53";"161";"141";"11";"25";"-";"54";"16423";"697";"965";"983";"3495";"656";"37";"92";"154";"474";"89";"11";"-";"-";"73";"6939";"415";"598";"557";"2486";"29";"18";"5";"4";"23";"13";"-";"-";"-";"50"
"São Paulo";"Sem instrução e fundamental incompleto";"50 a 54 anos";"211913";"17197";"27500";"38156";"53477";"18707";"2008";"3077";"5877";"11629";"2471";"162";"266";"373";"855";"113396";"10485";"16530";"25403";"45589";"476";"93";"73";"98";"111";"144";"50";"-";"36";"120";"195912";"16532";"26665";"36550";"50740";"17899";"1949";"3005";"5730";"11158";"2275";"149";"260";"351";"825";"106801";"10195";"16038";"24630";"43835";"451";"82";"73";"93";"108";"144";"50";"-";"36";"99";"16001";"665";"835";"1606";"2737";"808";"59";"71";"148";"471";"196";"14";"6";"22";"31";"6595";"290";"492";"773";"1754";"25";"11";"-";"6";"3";"-";"-";"-";"-";"21"
"São Paulo";"Sem instrução e fundamental incompleto";"55 a 59 anos";"207200";"15862";"25559";"56381";"40936";"16835";"1780";"2837";"7681";"9363";"3212";"104";"348";"704";"656";"97266";"8321";"11931";"33353";"30902";"392";"98";"27";"156";"196";"89";"14";"39";"25";"134";"193033";"15494";"24963";"54202";"38881";"16073";"1702";"2768";"7457";"9172";"2959";"104";"348";"693";"620";"91779";"8138";"11698";"31889";"29877";"389";"98";"27";"153";"164";"89";"11";"39";"25";"124";"14167";"368";"596";"2180";"2055";"761";"78";"69";"224";"191";"254";"-";"-";"11";"36";"5487";"183";"233";"1464";"1025";"3";"-";"-";"3";"32";"-";"3";"-";"-";"10"
"São Paulo";"Sem instrução e fundamental incompleto";"60 a 64 anos";"183647";"13182";"21084";"80146";"33898";"12945";"1241";"2277";"9899";"7304";"4915";"145";"322";"1557";"964";"70734";"6039";"9416";"39656";"21815";"301";"29";"112";"262";"170";"65";"11";"9";"43";"92";"171322";"12895";"20549";"77313";"32557";"12519";"1241";"2245";"9671";"7176";"4505";"129";"307";"1497";"934";"66772";"5877";"9168";"38319";"21028";"273";"29";"107";"256";"159";"65";"11";"9";"40";"90";"12324";"287";"536";"2832";"1341";"426";"-";"32";"228";"128";"410";"16";"15";"60";"30";"3962";"162";"248";"1338";"787";"29";"-";"5";"6";"10";"-";"-";"-";"3";"3"
"São Paulo";"Sem instrução e fundamental incompleto";"65 a 69 anos";"142246";"8627";"14222";"97166";"23720";"8942";"1059";"1474";"10024";"5224";"5376";"222";"260";"1938";"487";"45621";"3966";"5484";"38586";"13696";"270";"51";"23";"282";"42";"55";"11";"11";"57";"66";"133759";"8352";"13936";"93911";"22855";"8642";"1024";"1442";"9794";"5127";"4938";"210";"247";"1829";"467";"43388";"3842";"5338";"37523";"13206";"252";"48";"23";"243";"30";"55";"11";"11";"57";"66";"8488";"275";"287";"3256";"865";"301";"34";"32";"230";"97";"438";"11";"13";"110";"20";"2233";"123";"146";"1062";"490";"19";"3";"-";"40";"11";"-";"-";"-";"-";"-"
"São Paulo";"Sem instrução e fundamental incompleto";"70 anos ou mais";"207110";"10985";"14052";"435851";"47442";"10769";"875";"1670";"30364";"8791";"8997";"208";"201";"14979";"1346";"48247";"4091";"4995";"106658";"18567";"278";"58";"34";"695";"184";"13";"-";"16";"111";"33";"196544";"10812";"13837";"424122";"45885";"10364";"875";"1664";"29754";"8669";"8394";"208";"183";"14453";"1255";"45896";"4007";"4847";"103581";"17846";"263";"58";"34";"682";"154";"13";"-";"16";"111";"33";"10566";"173";"215";"11729";"1557";"404";"-";"6";"611";"122";"603";"-";"17";"526";"91";"2351";"85";"148";"3077";"721";"15";"-";"-";"12";"30";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"15 a 19 anos";"14160";"577";"342";"278";"487605";"1166";"41";"22";"-";"39545";"45";"-";"-";"22";"7526";"9227";"412";"164";"194";"268315";"25";"-";"-";"-";"627";"-";"-";"-";"-";"17";"13161";"525";"328";"263";"467020";"1104";"30";"22";"-";"38675";"41";"-";"-";"22";"7230";"8663";"396";"99";"187";"257545";"25";"-";"-";"-";"558";"-";"-";"-";"-";"17";"1000";"52";"13";"15";"20586";"62";"11";"-";"-";"870";"4";"-";"-";"-";"296";"564";"16";"66";"6";"10770";"-";"-";"-";"-";"70";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"20 a 24 anos";"44423";"1659";"1543";"319";"139030";"4110";"195";"114";"20";"17810";"775";"6";"31";"-";"1948";"29323";"890";"704";"273";"104035";"68";"-";"-";"-";"333";"-";"-";"-";"-";"-";"41533";"1603";"1452";"309";"132863";"3925";"183";"110";"20";"17352";"762";"6";"31";"-";"1887";"27836";"857";"665";"256";"100109";"58";"-";"-";"-";"326";"-";"-";"-";"-";"-";"2889";"57";"91";"10";"6167";"185";"12";"4";"-";"458";"14";"-";"-";"-";"61";"1487";"33";"40";"17";"3926";"10";"-";"-";"-";"7";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"25 a 29 anos";"73425";"3613";"4075";"715";"104373";"6260";"337";"312";"112";"13915";"913";"89";"58";"38";"1384";"40825";"1878";"2362";"628";"74979";"169";"-";"11";"10";"295";"-";"-";"-";"-";"-";"69244";"3386";"3930";"654";"100597";"6113";"333";"312";"103";"13669";"878";"89";"58";"38";"1352";"39023";"1832";"2292";"625";"72320";"162";"-";"7";"10";"293";"-";"-";"-";"-";"-";"4181";"226";"145";"61";"3777";"146";"4";"-";"9";"246";"34";"-";"-";"-";"32";"1802";"46";"70";"3";"2659";"6";"-";"4";"-";"2";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"30 a 34 anos";"90016";"5587";"7644";"1791";"75090";"7724";"318";"467";"367";"11134";"1038";"48";"63";"28";"1013";"49206";"3044";"4171";"1170";"55025";"271";"-";"17";"33";"231";"-";"-";"-";"-";"-";"85541";"5475";"7462";"1760";"72578";"7491";"318";"467";"367";"10878";"968";"48";"59";"28";"1010";"47433";"2906";"4128";"1129";"53456";"245";"-";"17";"33";"231";"-";"-";"-";"-";"-";"4475";"112";"182";"31";"2512";"233";"-";"-";"-";"256";"70";"-";"4";"-";"3";"1773";"138";"43";"42";"1568";"26";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"35 a 39 anos";"100508";"6495";"11420";"3330";"54423";"7487";"646";"1068";"308";"8234";"1446";"73";"112";"32";"601";"48034";"3418";"5529";"1702";"39755";"240";"-";"30";"4";"188";"17";"-";"-";"-";"-";"96410";"6299";"11174";"3293";"52717";"7298";"632";"1058";"308";"8137";"1386";"71";"112";"23";"581";"46329";"3385";"5416";"1653";"38545";"237";"-";"30";"4";"171";"17";"-";"-";"-";"-";"4098";"196";"246";"37";"1706";"188";"14";"10";"-";"97";"59";"2";"-";"9";"20";"1706";"32";"113";"49";"1209";"3";"-";"-";"-";"17";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"40 a 44 anos";"104496";"7317";"14320";"6549";"39166";"8045";"755";"968";"533";"5469";"1482";"109";"189";"136";"609";"45030";"3164";"6413";"3004";"27563";"145";"8";"-";"35";"146";"-";"-";"-";"-";"-";"100747";"7226";"13983";"6371";"38098";"7892";"755";"915";"533";"5332";"1414";"109";"169";"136";"597";"43782";"3098";"6275";"2959";"27078";"145";"8";"-";"35";"138";"-";"-";"-";"-";"-";"3749";"91";"337";"178";"1067";"153";"-";"53";"-";"137";"68";"-";"20";"-";"12";"1248";"66";"138";"45";"485";"-";"-";"-";"-";"9";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"45 a 49 anos";"105397";"7933";"16261";"8548";"28977";"7289";"720";"1255";"803";"4532";"1643";"139";"127";"83";"546";"37873";"3242";"6023";"4060";"17662";"167";"43";"55";"16";"98";"-";"-";"-";"-";"-";"102109";"7773";"16071";"8341";"28410";"7143";"720";"1211";"792";"4495";"1520";"139";"127";"82";"535";"36962";"3181";"5922";"3978";"17226";"163";"43";"55";"16";"98";"-";"-";"-";"-";"-";"3288";"160";"190";"207";"567";"146";"-";"44";"12";"37";"123";"-";"-";"1";"11";"911";"61";"100";"82";"436";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"50 a 54 anos";"85890";"7075";"14402";"12772";"19828";"5881";"759";"1040";"1268";"3905";"1900";"86";"257";"190";"484";"30833";"2239";"5612";"5161";"10820";"174";"-";"61";"22";"53";"-";"-";"-";"-";"-";"83580";"6997";"14191";"12567";"19419";"5805";"747";"1036";"1258";"3884";"1821";"86";"257";"181";"467";"30229";"2211";"5544";"5093";"10613";"174";"-";"49";"22";"53";"-";"-";"-";"-";"-";"2310";"78";"212";"205";"409";"76";"12";"5";"10";"20";"79";"-";"-";"9";"17";"604";"28";"68";"68";"207";"-";"-";"12";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"55 a 59 anos";"64923";"4871";"9995";"14820";"12767";"3446";"515";"839";"1654";"2573";"1754";"119";"128";"530";"271";"18448";"1745";"2996";"4831";"6236";"44";"10";"58";"92";"79";"-";"-";"-";"-";"-";"63453";"4828";"9911";"14554";"12579";"3423";"500";"824";"1654";"2565";"1697";"114";"128";"519";"245";"18153";"1730";"2936";"4765";"6151";"44";"10";"58";"92";"79";"-";"-";"-";"-";"-";"1471";"43";"84";"266";"188";"23";"14";"15";"-";"9";"57";"5";"-";"11";"27";"294";"15";"60";"66";"86";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"60 a 64 anos";"42262";"2772";"6245";"16050";"8340";"2098";"183";"360";"1492";"1147";"2228";"48";"109";"451";"507";"9311";"745";"1388";"4138";"3039";"69";"-";"21";"41";"63";"-";"-";"-";"-";"-";"41417";"2702";"6209";"15805";"8212";"2056";"183";"360";"1475";"1140";"2157";"48";"109";"418";"504";"9048";"732";"1379";"4092";"3025";"69";"-";"21";"41";"63";"-";"-";"-";"-";"-";"845";"70";"36";"245";"128";"41";"-";"-";"16";"7";"71";"-";"-";"33";"2";"263";"13";"9";"46";"13";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"65 a 69 anos";"26451";"1760";"3176";"16160";"4885";"995";"116";"168";"1069";"811";"1655";"27";"85";"560";"428";"4110";"450";"668";"3187";"1494";"21";"-";"-";"28";"44";"-";"-";"-";"-";"-";"25874";"1754";"3155";"15953";"4826";"992";"116";"168";"1066";"811";"1599";"27";"67";"558";"417";"4030";"450";"668";"3112";"1479";"21";"-";"-";"28";"44";"-";"-";"-";"-";"-";"577";"6";"21";"206";"59";"3";"-";"-";"3";"-";"55";"-";"19";"3";"12";"81";"-";"-";"75";"14";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Fundamental completo e médio incompleto";"70 anos ou mais";"29158";"1618";"2974";"49154";"8296";"790";"134";"105";"1583";"604";"1817";"35";"19";"2434";"378";"2607";"256";"390";"4782";"1037";"19";"-";"35";"38";"7";"-";"-";"-";"-";"-";"28743";"1604";"2933";"48807";"8236";"757";"116";"105";"1583";"601";"1700";"35";"19";"2392";"378";"2580";"256";"383";"4725";"1032";"16";"-";"35";"38";"7";"-";"-";"-";"-";"-";"415";"14";"41";"347";"60";"32";"18";"-";"-";"3";"117";"-";"-";"43";"-";"27";"-";"7";"57";"5";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"São Paulo";"Médio completo e superior incompleto";"15 a 19 anos";"12913";"343";"301";"166";"255428";"989";"58";"18";"-";"15707";"98";"-";"-";"-";"4338";"6250";"90";"135";"151";"101319";"70";"-";"-";"-";"269";"-";"-";"-";"-";"-";"12292";"337";"297";"166";"247734";"951";"58";"18";"-";"15408";"98";"-";"-";"-";"4226";"5931";"83";"135";"151";"97970";"70";"-";"-";"-";"253";"-";"-";"-";"-";"-";"621";"6";"4";"-";"7694";"38";"-";"-";"-";"299";"-";"-";"-";"-";"112";"319";"6";"-";"-";"3348";"-";"-";"-";"-";"16";"-";"-";"-";"-";"-"
"São Paulo";"Médio completo e superior incompleto";"20 a 24 anos";"119656";"4004";"3745";"707";"525327";"9054";"231";"345";"84";"41960";"1554";"18";"35";"9";"10561";"55479";"1527";"1487";"374";"220549";"166";"-";"-";"-";"595";"-";"-";"-";"-";"-";"115605";"3913";"3633";"700";"512970";"8815";"231";"326";"84";"41105";"1539";"18";"35";"9";"10355";"53811";"1499";"1439";"362";"215029";"150";"-";"-";"-";"573";"-";"-";"-";"-";"-";"4050";"91";"112";"7";"12357";"238";"-";"19";"-";"855";"14";"-";"-";"-";"205";"1668";"28";"48";"11";"5520";"16";"-";"-";"-";"22";"-";"-";"-";"-";"-"
"São Paulo";"Médio completo e superior incompleto";"25 a 29 anos";"218660";"9034";"12298";"1628";"292525";"16703";"697";"816";"268";"33181";"2526";"142";"141";"-";"4947";"94637";"3651";"5030";"837";"153743";"325";"48";"-";"10";"468";"-";"-";"-";"-";"10";"212168";"8890";"12029";"1561";"285903";"16485";"683";"815";"268";"32728";"2476";"142";"129";"-";"4881";"92296";"3613";"4943";"828";"150924";"322";"48";"-";"10";"438";"-";"-";"-";"-";"10";"6493";"143";"269";"67";"6621";"218";"14";"1";"-";"453";"50";"-";"12";"-";"65";"2341";"38";"87";"9";"2819";"3";"-";"-";"-";"29";"-";"-";"-";"-";"-"
"São Paulo";"Médio completo e superior incompleto";"30 a 34 anos";"234348";"12161";"21569";"2610";"166912";"17170";"1066";"1183";"327";"21072";"3486";"198";"340";"57";"2499";"92123";"4968";"7345";"1845";"90160";"214";"22";"7";"29";"368";"-";"-";"-";"-";"-";"228613";"11951";"21315";"2556";"163049";"16895";"1025";"1179";"327";"20863";"3412";"198";"326";"57";"2394";"90069";"4863";"7214";"1836";"88725";"211";"22";"7";"29";"345";"-";"-";"-";"-";"-";"5734";"209";"254";"53";"3862";"275";"41";"3";"-";"209";"74";"-";"14";"-";"105";"2055";"105";"130";"9";"1435";"3";"-";"-";"-";"23";"-";"-";"-";"-";"-"
"São Paulo";"Médio completo e superior incompleto";"35 a 39 anos";"200161";"12265";"26664";"4887";"101053";"13054";"861";"1853";"442";"13203";"3580";"212";"392";"42";"1911";"70973";"4365";"8683";"2039";"51378";"288";"34";"49";"-";"221";"-";"-";"-";"-";"-";"195519";"12093";"26255";"4852";"99097";"12856";"861";"1816";"438";"13011";"3431";"180";"392";"42";"1844";"69694";"4312";"8599";"2026";"50627";"282";"34";"47";"-";"213";"-";"-";"-";"-";"-";"4643";"171";"409";"34";"1956";"198";"-";"37";"4";"192";"149";"32";"-";"-";"67";"1279";"53";"84";"13";"751";"6";"-";"2";"-";"8";"-";"-";"-";"-";"-"
